codigo_inep,ano,n_redacoes,media_c1,media_c2,media_c3,media_c4,media_c5
13030809,2024,21,108.57,129.52,100.0,107.62,72.38
13030817,2024,9,106.67,113.33,97.78,115.56,75.56
13030833,2024,40,123.0,142.0,117.5,127.0,105.5
13030884,2024,23,114.78,132.17,105.22,120.0,95.65
13030892,2024,61,122.62,131.8,107.21,115.74,78.69
13030906,2024,29,105.52,129.66,102.07,103.45,64.83
13030914,2024,323,121.49,145.51,116.1,125.63,98.64
13030965,2024,9,111.11,117.78,111.11,111.11,91.11
13030990,2024,33,110.3,121.21,106.06,117.58,64.24
13031007,2024,93,120.22,138.71,109.46,120.22,98.28
13031040,2024,15,134.67,152.0,124.0,141.33,105.33
13031058,2024,113,110.8,127.43,105.66,117.17,72.92
13031066,2024,194,111.55,126.39,102.16,110.82,72.58
13031082,2024,1,100.0,120.0,80.0,100.0,80.0
13031112,2024,138,116.67,131.59,110.29,119.86,83.19
13031120,2024,45,112.89,138.67,111.11,119.56,89.78
13031139,2024,49,117.55,138.78,115.51,122.04,93.88
13031147,2024,27,117.04,138.52,111.85,115.56,71.85
13031163,2024,97,116.7,140.41,112.99,124.95,92.16
13031198,2024,150,114.13,134.27,109.87,117.47,86.27
13031457,2024,31,151.61,183.87,164.52,179.35,167.1
13031660,2024,19,131.58,148.42,124.21,131.58,104.21
13031767,2024,255,150.2,185.41,156.71,171.69,166.9
13031783,2024,57,135.09,153.68,126.67,138.25,116.14
13031791,2024,16,137.5,156.25,148.75,162.5,157.5
13031872,2024,13,126.15,143.08,126.15,136.92,133.85
13031899,2024,113,119.65,144.96,115.75,125.84,90.09
13032020,2024,33,152.12,180.0,160.0,173.94,169.09
13032127,2024,61,147.87,179.02,150.82,169.84,160.98
13032461,2024,33,121.21,135.76,111.52,125.45,109.09
13032526,2024,29,109.66,127.59,101.38,111.72,81.38
13032879,2024,19,129.47,160.0,128.42,141.05,125.26
13033611,2024,4,95.0,110.0,80.0,120.0,30.0
13033620,2024,202,121.39,137.33,112.67,130.4,99.5
13035240,2024,76,107.89,125.0,95.79,111.05,69.47
13035320,2024,33,117.58,140.0,113.33,119.39,91.52
13035770,2024,72,117.78,135.0,107.22,123.33,81.94
13037013,2024,39,118.97,135.38,111.79,129.74,87.69
13037269,2024,1,100.0,120.0,60.0,100.0,20.0
13037455,2024,105,112.95,132.76,103.24,117.33,66.1
13037757,2024,19,101.05,112.63,94.74,104.21,55.79
13038010,2024,107,111.96,127.1,104.11,114.77,73.08
13038680,2024,17,101.18,111.76,89.41,97.65,51.76
13038699,2024,32,104.38,122.5,99.38,108.75,61.88
13038702,2024,25,109.6,123.2,103.2,115.2,86.4
13038923,2024,17,110.59,143.53,108.24,124.71,84.71
13039733,2024,181,111.16,125.52,101.88,113.48,75.8
13040880,2024,2,110.0,120.0,120.0,120.0,40.0
13040901,2024,11,92.73,107.27,89.09,94.55,21.82
13041924,2024,129,126.2,147.29,124.5,132.56,100.16
13042076,2024,50,110.8,117.6,102.8,110.0,76.8
13042106,2024,31,107.1,108.39,92.26,110.32,76.77
13042149,2024,189,127.2,144.44,126.46,135.87,107.41
13043765,2024,114,126.49,150.35,126.32,138.07,101.4
13043811,2024,14,107.14,125.71,92.86,117.14,75.71
13043897,2024,67,122.99,133.43,113.73,122.69,81.49
13044281,2024,39,116.41,126.67,109.74,118.46,88.72
13045458,2024,10,106.0,124.0,106.0,112.0,64.0
13045660,2024,39,112.82,136.92,112.82,128.72,100.51
13045750,2024,4,145.0,185.0,150.0,170.0,180.0
13045938,2024,67,111.34,132.84,102.39,120.0,87.76
13046446,2024,1,120.0,160.0,160.0,140.0,180.0
13046535,2024,34,111.18,127.65,97.65,114.71,84.12
13046829,2024,2,80.0,120.0,100.0,90.0,70.0
13048163,2024,80,124.25,143.25,119.5,137.5,112.0
13048619,2024,2,100.0,90.0,100.0,100.0,70.0
13048856,2024,75,111.47,125.87,103.2,114.93,74.4
13049720,2024,11,96.36,110.91,90.91,94.55,40.0
13049747,2024,12,106.67,140.0,90.0,103.33,58.33
13050141,2024,69,118.55,143.77,111.3,121.16,102.32
13051407,2024,94,119.79,135.53,115.96,125.74,97.02
13053990,2024,1,80.0,120.0,80.0,80.0,40.0
13054015,2024,46,106.09,128.7,103.04,111.74,79.13
13055216,2024,143,116.64,136.78,107.69,117.62,85.31
13055429,2024,77,134.29,163.64,129.35,150.91,132.73
13057600,2024,24,122.5,133.33,113.33,115.83,79.17
13059203,2024,64,108.44,133.75,99.06,112.5,85.94
13059262,2024,146,108.22,127.67,99.86,111.64,79.18
13059360,2024,38,106.84,123.16,95.79,101.58,51.58
13059416,2024,24,104.17,118.33,98.33,107.5,65.0
13059440,2024,121,109.09,120.99,102.31,109.09,71.74
13059467,2024,5,112.0,132.0,100.0,116.0,68.0
13059530,2024,135,113.78,129.63,103.26,119.41,78.96
13059548,2024,74,111.89,131.62,105.41,116.76,77.84
13059599,2024,112,108.75,124.11,99.64,113.21,57.32
13059602,2024,63,108.57,126.35,100.63,114.6,75.24
13059696,2024,109,111.74,124.22,102.57,117.25,68.81
13063294,2024,1,80.0,120.0,120.0,100.0,0.0
13063308,2024,5,68.0,104.0,56.0,64.0,32.0
13063383,2024,40,106.5,125.5,101.0,115.0,62.5
13063456,2024,73,120.0,140.27,111.23,128.49,109.86
13064207,2024,31,137.42,136.13,132.9,149.68,109.68
13064215,2024,47,134.89,154.47,127.66,148.51,129.79
13067117,2024,4,100.0,115.0,80.0,110.0,35.0
13069640,2024,1,100.0,120.0,80.0,120.0,0.0
13071670,2024,12,116.67,145.0,116.67,128.33,86.67
13072110,2024,33,109.09,120.61,103.03,111.52,72.12
13073540,2024,11,138.18,156.36,130.91,150.91,130.91
13073567,2024,37,109.19,125.41,102.16,118.92,78.92
13074369,2024,115,114.26,126.09,101.22,113.74,69.39
13075098,2024,4,120.0,90.0,80.0,90.0,45.0
13075390,2024,255,128.31,148.63,122.51,135.14,112.31
13077430,2024,254,120.79,146.3,114.8,124.96,98.19
13078054,2024,188,110.32,119.26,102.02,110.64,69.47
13078143,2024,23,115.65,130.43,100.87,117.39,73.04
13078259,2024,37,102.7,121.08,90.81,115.68,78.38
13078615,2024,172,113.26,138.02,109.07,119.19,86.63
13079220,2024,26,139.23,160.77,140.77,150.0,115.38
13079638,2024,37,105.95,125.41,103.24,110.81,76.22
13080539,2024,61,113.44,134.1,101.64,114.43,81.97
13080547,2024,222,110.9,130.45,107.21,117.57,92.16
13080563,2024,106,125.28,145.66,124.53,126.98,114.34
13080571,2024,92,117.17,134.78,112.17,123.7,92.61
13080580,2024,104,111.73,129.42,105.19,119.42,80.0
13080598,2024,172,119.19,135.0,112.56,120.12,87.21
13080911,2024,19,131.58,145.26,131.58,138.95,129.47
13081268,2024,34,113.53,124.12,99.41,114.12,71.76
13081365,2024,31,139.35,162.58,139.35,154.19,116.13
13081381,2024,5,88.0,116.0,88.0,100.0,84.0
13081810,2024,3,113.33,120.0,106.67,120.0,66.67
13082175,2024,32,118.75,142.5,113.12,118.12,86.88
13082183,2024,178,113.48,132.92,105.06,114.83,72.47
13082701,2024,25,112.0,124.0,96.8,117.6,52.8
13083295,2024,56,108.21,129.64,103.57,112.14,77.86
13083309,2024,55,114.91,132.73,111.27,115.27,66.55
13083694,2024,35,113.14,124.57,100.0,110.86,77.71
13083708,2024,14,102.86,118.57,85.71,91.43,50.0
13083724,2024,51,112.55,134.9,109.8,116.86,79.61
13083732,2024,54,119.26,137.41,109.63,120.0,87.04
13084232,2024,164,118.66,140.12,110.61,120.49,92.68
13084402,2024,221,116.29,138.37,109.05,117.74,88.33
13084410,2024,97,109.48,130.93,106.19,120.41,81.24
13084445,2024,82,115.37,133.9,110.49,119.27,88.29
13084461,2024,61,117.38,132.79,103.61,119.67,90.82
13084500,2024,25,133.6,162.4,141.6,150.4,153.6
13084860,2024,361,118.45,141.72,113.91,123.6,98.84
13087266,2024,14,114.29,134.29,110.0,121.43,90.0
13087835,2024,225,115.38,134.76,108.71,119.29,96.18
13087843,2024,92,116.96,132.39,109.35,119.13,86.52
13090100,2024,17,123.53,148.24,122.35,131.76,92.94
13090186,2024,16,142.5,157.5,137.5,141.25,115.0
13090232,2024,118,112.54,127.29,102.2,112.88,82.03
13090259,2024,89,110.79,127.42,97.75,110.79,67.19
13090267,2024,29,112.41,121.38,104.83,115.86,67.59
13090410,2024,105,121.33,144.0,116.76,131.43,91.43
13092197,2024,120,140.67,164.67,141.0,159.0,147.67
13092308,2024,23,133.91,155.65,132.17,141.74,126.96
13093070,2024,36,136.11,168.33,140.0,150.0,140.56
13093126,2024,20,139.0,168.0,147.0,156.0,122.0
13093177,2024,80,108.0,126.0,97.75,110.5,60.25
13093185,2024,9,95.56,111.11,84.44,84.44,26.67
13094491,2024,77,112.47,136.1,108.83,120.0,83.12
13095234,2024,12,111.67,120.0,98.33,116.67,70.0
13095722,2024,89,115.06,136.63,107.87,115.06,76.85
13096435,2024,7,117.14,117.14,102.86,131.43,82.86
13096583,2024,81,114.32,134.57,106.67,119.75,83.46
13096591,2024,68,113.53,135.29,103.82,115.59,76.47
13096613,2024,28,112.86,124.29,100.71,108.57,60.0
13096621,2024,1,120.0,100.0,80.0,100.0,80.0
13096630,2024,46,110.43,126.96,100.0,105.65,53.48
13096648,2024,16,102.5,113.75,88.75,101.25,40.0
13096672,2024,5,116.0,120.0,84.0,116.0,48.0
13096680,2024,13,106.15,116.92,98.46,107.69,83.08
13096699,2024,7,97.14,108.57,80.0,94.29,45.71
13098284,2024,31,135.48,158.71,130.97,143.23,122.58
13098497,2024,55,131.27,158.18,132.73,143.27,125.09
13098519,2024,34,127.65,154.12,124.71,138.82,119.41
13099884,2024,116,120.34,141.21,115.52,128.62,108.97
13099892,2024,67,115.52,123.58,104.78,117.61,85.37
13099981,2024,19,157.89,182.11,164.21,174.74,162.11
13100629,2024,11,121.82,136.36,114.55,129.09,90.91
13101030,2024,55,115.64,142.18,109.09,126.55,99.27
13101048,2024,91,103.3,126.15,95.6,105.71,69.23
13101064,2024,1,80.0,120.0,80.0,80.0,0.0
13101137,2024,69,127.54,157.97,122.61,132.46,129.86
13101145,2024,99,125.66,152.93,125.25,134.95,116.16
13101153,2024,62,127.42,147.42,124.52,137.1,112.9
13101170,2024,72,127.78,152.22,121.39,132.22,113.89
13101579,2024,25,102.4,118.4,88.0,99.2,60.8
13101730,2024,7,111.43,128.57,100.0,114.29,91.43
13102192,2024,23,152.17,194.78,166.09,189.57,181.74
13102206,2024,36,109.44,121.11,97.78,107.22,67.22
13102230,2024,5,116.0,124.0,96.0,104.0,80.0
13102249,2024,10,94.0,112.0,86.0,104.0,44.0
13102273,2024,4,90.0,135.0,85.0,100.0,40.0
13102281,2024,1,120.0,100.0,100.0,80.0,120.0
13102290,2024,5,108.0,128.0,108.0,124.0,72.0
13102320,2024,81,115.31,132.59,109.38,118.27,79.75
13102478,2024,57,132.28,161.75,129.12,138.6,125.26
13102605,2024,74,126.76,157.3,128.92,141.89,121.62
13103148,2024,8,97.5,120.0,80.0,97.5,50.0
13103237,2024,1,100.0,160.0,120.0,120.0,80.0
13103245,2024,1,40.0,60.0,40.0,40.0,0.0
13103288,2024,5,84.0,96.0,68.0,84.0,4.0
13103377,2024,249,133.49,159.92,134.7,142.57,125.94
13103385,2024,168,128.33,153.57,123.93,134.4,104.88
13103393,2024,128,120.47,144.38,117.97,127.66,98.12
13103415,2024,47,125.11,143.83,120.43,124.68,105.11
13103423,2024,56,109.64,124.64,102.86,110.0,72.86
13103431,2024,4,90.0,110.0,90.0,100.0,30.0
13103440,2024,10,116.0,128.0,112.0,118.0,96.0
13103466,2024,60,112.67,130.67,108.33,122.0,75.33
13103610,2024,7,108.57,120.0,85.71,100.0,42.86
13104381,2024,70,114.29,130.86,108.86,118.86,81.71
13104390,2024,97,111.55,126.6,102.27,115.88,75.67
13104411,2024,66,115.15,136.97,108.18,120.61,97.58
13104420,2024,53,113.96,136.23,110.19,124.15,86.79
13104586,2024,9,126.67,151.11,124.44,128.89,93.33
13105310,2024,14,105.71,131.43,102.86,111.43,65.71
13105329,2024,61,114.75,130.16,111.15,117.05,83.28
13105337,2024,11,125.45,127.27,110.91,123.64,78.18
13105515,2024,96,128.33,153.75,122.71,137.5,105.83
13105833,2024,70,111.14,122.86,99.43,112.57,70.0
13106341,2024,145,113.24,132.83,102.48,116.0,78.07
13106350,2024,75,117.07,132.27,109.07,118.93,75.47
13106368,2024,140,114.14,128.14,103.86,119.43,78.86
13106376,2024,69,119.71,137.1,111.01,127.83,93.62
13106384,2024,16,107.5,115.0,95.0,101.25,71.25
13106619,2024,17,115.29,144.71,102.35,127.06,90.59
13107100,2024,41,112.68,122.44,103.9,113.17,77.56
13107119,2024,78,112.05,135.64,106.92,116.41,82.05
13107380,2024,26,142.31,166.92,144.62,155.38,123.85
13107453,2024,93,123.66,147.74,122.37,134.41,90.32
13107780,2024,91,119.12,133.85,109.67,120.66,79.78
13107950,2024,140,120.57,143.71,113.86,119.57,92.0
13107976,2024,112,123.57,149.82,115.89,132.32,95.36
13108484,2024,93,113.76,135.48,109.03,123.23,88.82
13108492,2024,44,114.09,126.82,105.0,113.18,62.73
13108727,2024,68,142.94,164.41,144.12,158.82,137.35
13108921,2024,63,130.48,166.03,126.67,148.57,129.52
13108948,2024,96,115.83,138.96,107.5,126.67,94.38
13108956,2024,11,85.45,105.45,70.91,90.91,45.45
13116401,2024,98,133.06,163.67,134.08,148.98,126.73
13125001,2024,5,108.0,128.0,112.0,116.0,84.0
13132237,2024,10,124.0,152.0,132.0,138.0,124.0
13168207,2024,90,151.11,183.78,162.89,180.44,165.56
13219227,2024,28,94.29,115.71,85.0,87.86,50.71
13220217,2024,13,96.92,126.15,95.38,104.62,52.31
13220225,2024,7,111.43,111.43,91.43,100.0,65.71
13220233,2024,19,110.53,123.16,87.37,104.21,51.58
13220241,2024,10,88.0,102.0,76.0,106.0,62.0
13220250,2024,3,86.67,120.0,86.67,100.0,73.33
13220268,2024,5,108.0,144.0,120.0,124.0,84.0
13220292,2024,1,80.0,120.0,60.0,120.0,60.0
13220306,2024,8,107.5,117.5,97.5,112.5,55.0
13220314,2024,3,100.0,133.33,106.67,113.33,93.33
13221205,2024,14,118.57,145.71,111.43,120.0,88.57
13222201,2024,9,100.0,106.67,91.11,97.78,44.44
13222228,2024,33,88.48,95.76,75.15,87.27,41.82
13223208,2024,1,80.0,120.0,80.0,80.0,60.0
13223224,2024,7,77.14,108.57,71.43,85.71,25.71
13223232,2024,6,73.33,103.33,60.0,83.33,73.33
13223240,2024,12,95.0,111.67,88.33,98.33,48.33
13223259,2024,9,93.33,106.67,86.67,95.56,24.44
13223275,2024,41,96.1,115.12,83.41,92.2,47.32
13223283,2024,4,130.0,120.0,105.0,130.0,70.0
13223291,2024,10,100.0,120.0,88.0,106.0,62.0
13223305,2024,163,99.51,111.29,86.99,98.16,51.41
13223348,2024,10,94.0,108.0,90.0,100.0,42.0
13226207,2024,3,80.0,133.33,100.0,113.33,80.0
13231200,2024,4,75.0,85.0,50.0,85.0,10.0
13232207,2024,15,90.67,108.0,81.33,93.33,50.67
13232215,2024,67,105.37,113.43,92.84,107.46,68.36
13234218,2024,22,96.36,102.73,80.91,90.91,28.18
13234226,2024,1,100.0,120.0,80.0,80.0,0.0
13237209,2024,4,100.0,115.0,85.0,100.0,60.0
13240200,2024,11,83.64,107.27,78.18,83.64,49.09
13245201,2024,73,108.49,125.21,101.1,110.68,65.21
13246208,2024,161,131.06,154.78,126.34,136.27,118.63
13248200,2024,3,113.33,140.0,93.33,120.0,93.33
13252208,2024,20,93.0,118.0,95.0,106.0,73.0
13254200,2024,24,100.0,118.33,94.17,110.83,40.83
13258206,2024,32,104.38,113.75,91.25,105.0,56.25
13258222,2024,1,120.0,160.0,120.0,160.0,40.0
13259210,2024,4,60.0,50.0,45.0,60.0,20.0
13260200,2024,6,116.67,133.33,96.67,123.33,66.67
13260219,2024,5,104.0,128.0,100.0,96.0,60.0
13264206,2024,10,104.0,128.0,102.0,84.0,60.0
13265270,2024,6,113.33,130.0,93.33,103.33,76.67
13270214,2024,3,93.33,106.67,93.33,93.33,33.33
13270230,2024,53,95.85,104.15,80.38,92.45,45.28
13304224,2024,190,140.32,168.53,139.79,148.63,135.79
13304259,2024,41,116.59,138.54,114.15,117.56,88.78
13304267,2024,38,111.58,127.37,100.0,110.53,69.47
13304275,2024,50,117.2,145.2,120.8,130.0,108.4
13304283,2024,16,108.75,126.25,93.75,113.75,78.75
13304291,2024,1,80.0,80.0,60.0,80.0,80.0
13304313,2024,55,119.27,144.36,112.73,136.36,113.82
13304330,2024,29,113.79,132.41,109.66,114.48,87.59
13304348,2024,88,119.77,133.64,113.86,128.64,86.14
13313215,2024,81,118.77,143.46,114.32,121.23,91.11
13313231,2024,24,135.0,150.0,135.0,149.17,125.0
13314211,2024,51,114.12,143.14,108.63,123.92,114.9
13321234,2024,73,130.96,146.3,126.3,136.16,102.74
13322230,2024,78,135.64,158.46,135.9,144.87,147.18
13322249,2024,81,126.91,151.11,123.21,138.77,114.07
13323237,2024,78,128.97,149.23,126.67,139.49,101.79
13324233,2024,56,112.86,137.5,112.5,120.0,99.29
14000016,2024,30,123.33,142.0,108.0,120.67,98.0
14000172,2024,4,115.0,125.0,110.0,110.0,55.0
14000210,2024,5,100.0,124.0,104.0,124.0,84.0
14000474,2024,58,128.28,168.62,129.31,140.34,145.52
14000482,2024,17,122.35,137.65,116.47,115.29,104.71
14000490,2024,207,117.2,139.9,113.04,123.77,94.4
14000512,2024,134,112.24,138.66,108.36,118.81,87.01
14000520,2024,54,120.37,140.0,115.19,128.15,105.93
14000539,2024,30,116.67,148.67,117.33,132.0,117.33
14000547,2024,32,122.5,151.25,125.0,133.75,103.12
14000555,2024,9,115.56,133.33,97.78,126.67,48.89
14000580,2024,19,107.37,124.21,106.32,117.89,76.84
14000652,2024,8,110.0,115.0,87.5,112.5,72.5
14000776,2024,32,120.62,140.62,111.25,125.62,101.25
14000792,2024,62,142.26,169.35,142.9,159.03,154.84
14000814,2024,30,146.67,174.67,146.67,172.67,154.67
14000997,2024,20,119.0,150.0,115.0,121.0,114.0
14001020,2024,8,120.0,127.5,112.5,120.0,62.5
14001055,2024,34,139.41,170.59,141.18,164.12,142.35
14001071,2024,56,116.43,136.07,109.64,121.43,77.86
14001080,2024,46,123.04,147.83,122.61,135.22,114.35
14001110,2024,8,110.0,112.5,85.0,107.5,65.0
14001152,2024,58,116.55,137.93,114.14,124.14,93.79
14001187,2024,15,113.33,132.0,118.67,125.33,109.33
14001209,2024,473,125.79,153.87,122.96,137.12,120.25
14001535,2024,68,111.76,138.82,107.35,118.24,97.65
14001640,2024,92,119.78,148.04,117.17,134.13,100.65
14001870,2024,35,120.57,148.57,118.86,133.14,114.29
14001888,2024,20,113.0,145.0,110.0,123.0,116.0
14002558,2024,6,106.67,130.0,106.67,113.33,116.67
14002701,2024,6,116.67,140.0,110.0,113.33,120.0
14002710,2024,11,114.55,136.36,107.27,123.64,121.82
14002744,2024,8,102.5,115.0,87.5,107.5,37.5
14002990,2024,10,104.0,118.0,100.0,114.0,44.0
14003180,2024,5,100.0,148.0,108.0,140.0,112.0
14003678,2024,11,114.55,141.82,121.82,125.45,107.27
14003724,2024,50,117.6,136.8,110.4,122.8,66.8
14003856,2024,20,122.0,133.0,110.0,116.0,80.0
14003899,2024,14,112.86,142.86,105.71,108.57,82.86
14004186,2024,11,110.91,138.18,103.64,116.36,60.0
14004267,2024,12,118.33,141.67,110.0,125.0,71.67
14004844,2024,26,123.85,143.85,115.38,135.38,98.46
14005093,2024,48,115.83,143.33,112.5,126.67,100.42
14005794,2024,7,111.43,131.43,102.86,111.43,71.43
14005824,2024,14,118.57,131.43,101.43,132.86,94.29
14005875,2024,31,119.35,138.06,109.68,125.16,103.23
14005930,2024,81,113.09,138.27,106.17,121.98,92.1
14006111,2024,24,140.0,167.5,142.5,159.17,146.67
14006162,2024,3,86.67,100.0,73.33,93.33,26.67
14006200,2024,55,111.27,133.09,101.45,118.18,85.09
14006227,2024,191,126.91,150.16,124.5,135.39,108.27
14006260,2024,18,128.89,150.0,126.67,140.0,115.56
14006740,2024,41,138.54,161.46,139.02,151.71,146.34
14006871,2024,91,147.03,176.7,148.35,162.2,153.41
14007274,2024,16,122.5,140.0,126.25,138.75,133.75
14007835,2024,118,120.34,151.86,116.27,128.31,105.76
14008017,2024,36,134.44,146.67,122.22,133.89,118.89
14320525,2024,69,113.04,133.62,103.77,115.65,66.67
14320568,2024,7,114.29,128.57,100.0,108.57,85.71
14321050,2024,83,116.87,142.65,108.92,125.06,100.0
14321459,2024,52,110.38,130.0,106.15,113.08,95.38
14321653,2024,12,100.0,116.67,96.67,108.33,83.33
14322188,2024,39,111.28,130.77,106.67,111.28,77.44
14322382,2024,68,112.35,136.76,107.06,115.59,94.41
14322641,2024,36,111.11,129.44,102.78,116.11,78.33
14322765,2024,130,115.08,136.0,107.69,122.0,80.77
14322773,2024,70,122.29,136.29,112.0,129.14,108.86
14323931,2024,20,115.0,136.0,111.0,114.0,85.0
14324016,2024,18,107.78,135.56,105.56,115.56,82.22
14324067,2024,57,130.53,158.6,133.33,145.96,129.47
14324636,2024,56,136.43,165.36,133.93,150.36,143.21
14342600,2024,40,121.0,145.5,114.5,132.0,111.0
15000010,2024,10,96.0,110.0,92.0,112.0,68.0
15000036,2024,75,113.87,134.67,111.47,122.67,93.87
15000265,2024,21,119.05,129.52,109.52,124.76,85.71
15000281,2024,195,118.46,141.33,115.38,128.62,103.49
15001504,2024,89,117.53,135.28,111.91,123.82,84.72
15002853,2024,201,119.2,140.4,112.94,129.35,95.62
15004716,2024,44,135.45,165.91,132.27,151.82,144.55
15004783,2024,120,116.5,142.5,114.33,127.0,97.0
15005100,2024,81,112.35,144.2,110.37,122.96,105.93
15005186,2024,169,113.85,137.75,108.99,122.01,99.64
15007324,2024,129,124.81,158.29,129.46,144.34,133.18
15007375,2024,81,119.51,144.2,116.54,129.63,109.38
15009432,2024,188,107.77,130.96,100.64,115.96,81.38
15011020,2024,10,134.0,152.0,142.0,144.0,144.0
15011070,2024,99,149.49,186.67,164.04,175.35,175.76
15011097,2024,82,148.05,180.0,153.66,171.71,167.8
15011259,2024,99,119.6,147.47,116.57,130.71,120.61
15011275,2024,265,139.02,170.64,142.79,155.62,150.57
15011291,2024,4,90.0,105.0,85.0,90.0,50.0
15011330,2024,80,108.5,139.75,108.5,116.25,92.25
15011356,2024,110,123.82,146.0,125.82,138.0,113.27
15011372,2024,288,132.29,162.29,135.42,150.56,134.17
15011380,2024,58,116.9,145.86,109.31,124.14,99.66
15011410,2024,12,118.33,151.67,115.0,121.67,90.0
15011437,2024,62,119.35,145.48,113.23,126.45,102.58
15011526,2024,11,107.27,127.27,114.55,127.27,87.27
15011534,2024,59,122.71,153.22,120.0,135.93,122.71
15011542,2024,32,125.0,151.25,121.88,130.62,105.62
15011550,2024,30,115.33,134.0,110.0,118.67,82.0
15011577,2024,125,119.04,147.52,113.28,125.12,96.32
15011585,2024,52,115.77,145.38,109.62,125.0,102.31
15011607,2024,47,126.38,151.06,124.26,129.79,112.34
15011615,2024,62,111.61,129.35,102.58,112.26,86.77
15011623,2024,111,119.64,146.49,118.2,134.23,121.8
15011658,2024,26,120.77,140.77,113.85,122.31,91.54
15011666,2024,47,119.15,141.28,113.62,125.53,102.13
15011674,2024,13,113.85,121.54,104.62,112.31,109.23
15011690,2024,16,122.5,150.0,116.25,135.0,108.75
15011704,2024,46,113.91,137.83,106.96,118.7,98.26
15011739,2024,140,133.14,165.0,133.43,146.14,133.43
15015270,2024,227,143.35,176.92,151.72,166.26,162.47
15015564,2024,31,109.68,122.58,92.9,103.23,67.1
15015785,2024,83,120.96,146.99,114.46,128.67,111.57
15016668,2024,75,122.67,147.2,114.93,131.47,106.4
15016722,2024,146,112.19,135.89,107.95,119.32,88.77
15017621,2024,53,126.79,157.74,128.68,143.4,137.36
15017893,2024,122,107.05,124.59,97.54,113.77,71.64
15018644,2024,126,118.57,146.51,115.08,134.44,105.71
15019403,2024,122,119.51,151.31,118.52,133.61,110.49
15020282,2024,147,112.52,137.96,108.16,118.91,99.86
15021564,2024,118,113.73,132.88,111.53,120.85,92.88
15022617,2024,101,120.99,143.17,117.62,131.49,96.04
15024237,2024,116,117.24,142.24,107.41,122.93,95.69
15024792,2024,134,108.66,133.58,107.01,117.31,95.07
15026680,2024,91,129.45,163.52,135.38,151.65,133.63
