inep_nome,competencia_redacao_media,ano
35902809-ARTHUR CHAGAS JUNIOR PROF,1115.2941176470586,2024
35902834-MARCELO TULMAN NETO,1061.5384615384617,2024
35902861-FRANCISCO PARENTE,1283.6363636363637,2024
35902901-TANCREDO DE ALMEIDA NEVES PRES,1182.4999999999998,2024
35902913-CHRISTIANO ALTENFELDER SILVA DOUTOR,1217.391304347826,2024
35902925-CALHIM MANOEL ABUD,1295.3535353535351,2024
35902937-ANDERSON DA SILVA SOARES,1196.3636363636363,2024
35903012-LUCIA HELENA CESAR PROFESSORA,992.00000000000011,2024
35903048-PEDRA BRANCA,1066.6666666666665,2024
35903061-MARIA JOSE ANTUNES FERRAZ PROFESSORA,1150,2024
35903073-JACONIAS LEITE DA SILVA PASTOR,1117.1428571428573,2024
35903097-RUBENS PAIVA DEPUTADO,1199.047619047619,2024
35903127-MIQUELINA CARTOLANO PROFA,1255,2024
35903188-ABILIO RAPOSO FERRAZ JUNIOR,1164,2024
35903231-JOSE PINTO DO AMARAL PROFESSOR,1154.7826086956522,2024
35903243-ESTACAO DONA CATARINA,1132.4137931034481,2024
35903267-ZELIA DULCE DE CAMPOS MAIA PROFESSORA,1175.3846153846155,2024
35903309-LIENETTE AVALONE RIBEIRO PROFA,1054.5454545454547,2024
35903310-BENEDICTO LEME VIEIRA NETO PROFESSOR,1164,2024
35903498-GERALDO TORRANO PROFESSOR,1152.7272727272727,2024
35903516-MARIA APARECIDA DOS SANTOS OLIVEIRA,1429.3333333333333,2024
35903700-JOSE PASCHOALICK PROFESSOR,1118.2608695652173,2024
35903723-JUDITH SANT ANA DIEGUES PROFESSORA,1156.4912280701753,2024
35903772-NIOMAR APPARECIDA MATTOS GOBBO AMARAL GURGEL PROFA,1214.8148148148148,2024
35903784-ALEXANDRE BASSORA,1220.0000000000002,2024
35903796-DIRCEU DIAS CARNEIRO,1224,2024
35903875-MOACYR SANTOS DE CAMPOS PROFESSOR,1086.6666666666665,2024
35903899-BENEVENUTO TORRES PROFESSOR,1132.3636363636365,2024
35903929-MILTON LEME DO PRADO PROFESSOR,1186.206896551724,2024
35903930-LAURINDO GOMES CARNEIRO CORONEL,1096.7741935483873,2024
35903985-MARIA ROSA NUCCI PACIFICO HOMEM PROFESSORA,1124,2024
35903991-MAGDALENA SANSEVERINO GROSSO PROFESSORA,1166,2024
35904016-GUSTAVO PECCININI,1139.3548387096773,2024
35904041-JOAO PESSOA MASCHIETTO PROF,1240,2024
35904090-JURANDYR DE SOUZA LIMA,1043.3333333333333,2024
35904173-JOAO XXIII,1141.8666666666666,2024
35904181-MARIO FRANCISCO DE AMORIM,1112.7272727272727,2024
35904211-PROJETO LAGOA SAO PAULO,970.90909090909088,2024
35904223-ZILDA COMEGNO MONTI PROFESSORA,1174.7368421052629,2024
35904247-LEONIDAS HORTA DE MACEDO PROFESSOR,1207.2131147540983,2024
35904259-MARILENA PIUMBATO CHAPARRO PROFESSORA,1088,2024
35904284-FERNANDO PESSOA,1075.2941176470588,2024
35904296-MARIUMA BUAZAR MAUAD,1135.7894736842104,2024
35904302-AQUILINO RIBEIRO,1130.3703703703704,2024
35904405-ANTONIO VALDEMAR GALO VEREADOR,1258.7500000000002,2024
35904417-LACY LENSKI LOPES PROFESSORA,1240,2024
35904430-ROQUE BARBOSA DE MIRANDA,1138.1818181818182,2024
35904582-MARIA ANTONIETA FERRAZ BIBLIOTECARIA,1109.5652173913045,2024
35904624-NILDO DO AMARAL JUNIOR PADRE,1138.181818181818,2024
35904661-AMADEU ODORICO DE SOUZA,1206.6666666666665,2024
35904673-ORIGENES LESSA,1052.1739130434783,2024
35904697-DELCIO DE SOUZA CUNHA PROFESSOR,1278.3333333333333,2024
35904703-ADONIAS FILHO,1243.7209302325582,2024
35904739-HANS GRUDZINSKI,1164.6153846153845,2024
35904740-FERNANDO BUONADUCE PROFESSOR,1153.3333333333333,2024
35904806-PEDRO MORCELI,1080,2024
35904843-ERNESTO CAETANO DE SOUZA TENENTE,1067.3684210526317,2024
35904879-GIL VICENTE,1096,2024
35904958-FRANCISCO CRISTIANO LIMA DE FREITAS,1308.75,2024
35904971-MARISTELA VIEIRA PROFESSORA,1233.9534883720926,2024
35905008-LIONS CLUBE CENTRO,1178.6666666666665,2024
35905012-PAULO DE ARRUDA PENTEADO PROFESSOR,1086.6666666666665,2024
35905021-GRACINDA MARIA FERREIRA PROFESSORA,1158.2608695652173,2024
35905045-JOSE PEREIRA EBOLI PROF,1194.1666666666667,2024
35905100-MARIA APARECIDA VERISSIMO MADUREIRA RAMOS PROFESSORA,1238.4313725490197,2024
35905148-ALVARO ORTIZ PROFESSOR,1128.695652173913,2024
35905185-COTA LEONEL DONA,985.71428571428578,2024
35905239-PERICLES GALVAO PROF,1181.8181818181815,2024
35905252-HONORATO FERREIRA DA SILVA,1162.1052631578948,2024
35905276-MARIA DE LOURDES MORAES COSTELA PROFA,1343.3333333333335,2024
35905288-JOSE BALTAZAR DE SOUZA,1223.5294117647061,2024
35905297-JOAO RODRIGUES BUENO,1229.1666666666665,2024
35905306-ISABEL LOPES MONTEIRO PROFESSORA,1086.6666666666667,2024
35905331-ROSEMARY DE MELLO MOREIRA PEREIRA PROFESSORA,1120,2024
35905343-SEMIRAMIS TURELLI AZEVEDO PROFA,1010.9090909090908,2024
35905410-MARIA CECILIA TEIXEIRA PINTO,1140,2024
35905461-THEREZINA DA FONSECA PARES PROFESSORA,1091.8518518518517,2024
35905471-RUY RODRIGUEZ,1173.3333333333335,2024
35905574-JOAQUIM RODRIGUES AZENHA DR,1273.3333333333333,2024
35905598-OSCALIA GOES CORREA SANTOS PROFESSORA,1137.6000000000001,2024
35905604-MARIA JOSE DE AGUIAR ZEPPELINI PROFESSORA,1236.6666666666667,2024
35905641-JOSE MIRANDA PREFEITO,1352.7272727272727,2024
35905665-JOSE GILBERTO DE OLIVEIRA SOUZA PROFESSOR,1084.7058823529412,2024
35905677-ANA MARIA PAGIOSSI,1362.8571428571427,2024
35905720-EVARISTO FABRICIO PROF,1189.9999999999998,2024
35905835-GABRIEL FELIX DO AMARAL PROFESSOR,1166.9565217391305,2024
35905847-FERRUCIO CHIARATTI,1252.8571428571429,2024
35905859-NILZA MARIA SANTAREM PASCHOAL PROFA,1230,2024
35905926-RICARDO PERUZZO PROFESSOR,1155,2024
35905938-HERMINIO CANTISANI PROFESSOR,1143,2024
35905999-MARIA APARECIDA GALHARINI DOS SANTOS PROFA,1235.2,2024
35906116-ARISTIDES PEREIRA FILHO PROFESSOR,1304,2024
35906165-CLOVIS RENE CALABREZ PROF,1164.2105263157894,2024
35906207-YERVANT KISSAJIKIAN,1214.7368421052631,2024
35906232-LYDIA SCALET WALKER PROFA,1021.5384615384614,2024
35906281-JOSE PAPAIZ PROFESSOR,1212,2024
35906300-EUCLIDES IGESCA,1082.3529411764705,2024
35906311-MARTHA CALIXTO CAZAGRANDE,1187.8260869565217,2024
35906360-WALTER NEGRELLI,1124.2424242424242,2024
35906414-JARDIM SAO LUCAS,1187.2727272727273,2024
35906426-LUCIA DE CASTRO BUENO PROFESSORA,1298.8617886178861,2024
35906438-FRANCISCO D AMICO,1181.0169491525423,2024
35906463-EDGARD FRANCISCO,1144.9056603773583,2024
35906475-PROFESSORA MIRNA ELISA BONAZZI,1253.3333333333335,2024
35906517-SOPHIA MARIA JANUARIA AMARAL,1259.1304347826087,2024
35906530-ETELVINA DE GOES MARCUCCI PROFESSORA,1131.8518518518517,2024
35906542-DIB AUDI,1246.6666666666667,2024
35906566-OSCAR PEREIRA MACHADO,1145.7142857142858,2024
35906591-LEONOR FERNANDES COSTA ZACHARIAS,1072.7272727272727,2024
35906633-JARDIM ARCO IRIS,1226,2024
35906669-WALKER DA COSTA BARBOSA PROFESSOR,1183.8461538461543,2024
35906694-ANA RODRIGUES DE LISO,1122,2024
35906748-MARIA APARECIDA FRANCA BARBOSA DE ARAUJO PROFESSORA,937.14285714285711,2024
35906785-ETEC PROFESSOR MILTON GAZZETTI,1266.6666666666665,2024
35906815-VILA DO LAGO,1267.8260869565217,2024
35906839-TOMAZ ORTEGA GARCIA PROFESSOR,911.42857142857144,2024
35906967-SALVADOR ALLENDE GOSSENS PRESIDENTE,1172,2024
35906980-MARIA DE LOURDES ARANHA DE ASSIS PACHECO PROFESSORA,1136.8888888888891,2024
35907017-JORGE LUIS BORGES,1212.7777777777778,2024
35907030-AMERICO FRANCO,1135.4838709677417,2024
35907042-ETEC PROFESSOR DOUTOR SYLVIO DE MATTOS CARVALHO,1236.4912280701758,2024
35907085-HUGO DE AGUIAR,1200,2024
35907108-JACOB SALVADOR ZVEIBIL,1209.1666666666667,2024
35907112-SERGIO DA SILVA NOBREZA PROF,1202.4489795918366,2024
35907133-OLIMPIA FALCI DONA,1251.4285714285716,2024
35907157-CAETANO ZAMITTI MAMMANA PROF,1178.1818181818182,2024
35907182-MARIO FRANCISCON,1154.6666666666665,2024
35907194-AFRANIO DE OLIVEIRA,1175.2380952380952,2024
35907224-ABRANCHE JOSE PROF,1113.9393939393938,2024
35907248-AIMONE SALA PROF,1121.9047619047619,2024
35907327-MARCOS ANTONIO DA SILVA GUIMARAES PROFESSOR,1043.6363636363637,2024
35907340-JOSE NANTALA BADUE PROFESSOR,1164.3835616438355,2024
35907352-MESSIAS GONCALVES TEIXEIRA PROFESSOR,1208,2024
35907376-ALVARO COTOMACCI PROFESSOR,1210,2024
35907397-PAUL EUGENE CHARBONNEAU PROF DOUTOR,1017.7777777777778,2024
35907406-MARIA DE LOURDES CAMPOS FREIRE MARQUES PROFESSORA,1240,2024
35907424-AURORA SCODRO GROFF,1242.3529411764705,2024
35907534-ODAIR DE OLIVEIRA SEGAMARCHI PROFA,1136,2024
35907595-PAULO CAMILO DE CAMARGO,1157.5,2024
35907637-MIGUEL MALUHY COMENDADOR,1260,2024
35907662-REIKO UEMURA TSUNOKAWA PROFA,1185.4545454545455,2024
35907704-ALBERTO ALVES ROLLO DR,1238.181818181818,2024
35907736-FABIO JUNQUEIRA FRANCO,1146.6666666666667,2024
35907820-ANDRE DONATONI,1228.8,2024
35907881-EXPEDICIONARIOS BRASILEIROS,1240,2024
35907911-IGNEZ GIARETTA SGUERRA PROFESSORA,1286.0606060606058,2024
35907923-LUDGERO BRAGA PROFESSOR,1200,2024
35907972-ALEXANDRINA SANTIAGO NETTO,1176.2962962962963,2024
35908022-AMAURY TEIXEIRA VASQUES PROF,1037.8947368421054,2024
35908046-JOSE WADIE MILAD PROFESSOR,1160,2024
35908149-ALZIRA VALLE ROLEMBERG PROFESSORA,1163.1746031746031,2024
35908150-WALDEMIRO NAFFAH DOUTOR,1200,2024
35908162-JURACI LIMA LUPO PROFA,1083.0769230769231,2024
35908174-JOAO MORETTI,1210,2024
35908228-ESTACAO GEORGE OETTERER,1177.3333333333333,2024
35908290-MARIA IMACULADA CERQUEIRA BORHER PROFA,1245.7142857142858,2024
35908320-AZARIAS MENDES PROFESSOR,1169.3333333333333,2024
35908344-JOFRE MANOEL PREFEITO,1016.4705882352943,2024
35908368-OSWALDO GAGLIARDI,1173.3333333333333,2024
35908373-MAUD SA DE MIRANDA MONTEIRO PROFESSORA,1289.1228070175441,2024
35908381-ARMANDO SESTINI,1213.333333333333,2024
35908400-OSWALDO WALDER PROFESSOR,1166,2024
35908423-CARLOS AUGUSTO DE PADUA FLEURY PROF,1098.8235294117646,2024
35908459-WANDA MASCAGNI DE SA PROFESSORA,1138.1132075471696,2024
35908460-ALFREDO ROBERTO,1131.4285714285711,2024
35908472-JOSE BENEDITO LEITE BARTHOLOMEI PROFESSOR,1160,2024
35908484-JUSSARA FEITOSA DOMSCHKE PROFESSORA,1127.1794871794873,2024
35908514-DORA PERETTI DE OLIVEIRA PROFESSORA,1123.478260869565,2024
35908538-CICERO BARCALA JUNIOR,1139.5121951219514,2024
35908548-PAULO DE ABREU,1212.6829268292681,2024
35908551-SIDRONIA NUNES PIRES,1173.7931034482758,2024
35908563-DOLORES GARCIA PASCHOALIN,1032.5,2024
35908587-ODETE MARIA DE FREITAS,1220.8955223880598,2024
35908617-JARDIM PAULISTA,1065.3333333333335,2024
35908642-JARDIM AMERICA DO,1081.4814814814815,2024
35908712-AMELIA DOS ANJOS OLIVEIRA,1210.9090909090912,2024
35908745-NEUSA FIGUEIREDO MARCAL PROFESSORA,1394.3661971830986,2024
35908757-MARIA AUXILIADORA MARQUES PROFESSORA,1240.0000000000002,2024
35908800-PAULO COELHO DA SILVA,1128,2024
35908836-ITAJAHY FEITOSA MARTINS PROFESSOR,1076.9230769230767,2024
35908861-JOSE STOROPOLI DEPUTADO,1223.0985915492956,2024
35908873-ALEXANDRE LOPES OLIVEIRA,1155,2024
35908885-ROBERTO AMAURY GALLIERA DOUTOR,1129.0140845070423,2024
35908903-MARIANO BARBOSA DE SOUZA PROF,1276.3636363636365,2024
35908915-MARIA ELISA DE AZEVEDO CINTRA PROFESSORA,1250.1492537313434,2024
35908927-OLZANETTI GOMES PROFESSOR,1073.3333333333335,2024
35909051-LOURENCO ZANELATTI,1175,2024
35909075-WILFREDO PINHEIRO PROF,1229.3333333333333,2024
35909099-JOAO SARMENTO PIMENTEL,1187.1428571428571,2024
35909105-VALDIR FERNANDES PINTO PROF,1017.1428571428573,2024
35909117-ISAAC SCHRAIBER PROFESSOR,1122.8571428571427,2024
35909130-INAH JACY DE CASTRO AGUIAR,1038.6206896551723,2024
35909166-CARMELINDA MARQUES PEREIRA PROFESSORA,1156.6666666666665,2024
35909191-AURELIO BUARQUE DE HOLANDA FERREIRA PROF,1261.818181818182,2024
35909221-MARIA DE LOURDES TEIXEIRA,1099.2,2024
35909257-ARTHUR LEITE CARRIJO PROF,1172.1212121212122,2024
35909282-CAMILO SAHADE,1100.952380952381,2024
35909359-MARIA JOSE MORAES SALLES PROFESSORA,1353.4782608695652,2024
35909361-SILVIO DE CARVALHO PINTO JUNIOR DOUTOR,1207.2727272727275,2024
35909373-ELZA PECANHA DE GODOY,1135.6521739130437,2024
35909385-IVETE SALA DE QUEIROZ PROFESSORA,1158.6206896551726,2024
35909403-MARIA DE LOURDES STIPP STEFFEN PROFESSORA,1198.0952380952383,2024
35909415-CARLOS TANCLER PROFESSOR,1175,2024
35909427-SUZANA BENEDICTA GIGO AYRES PROFESSORA,1194.4,2024
35909488-JOSE DE ANCHIETA PADRE,1167.0588235294119,2024
35909506-MARIA DE ALMEIDA SCHLEDORN PROFESSORA,1207.5,2024
35909555-IZABEL SILVEIRA MELLO SOARES DONA DONA SINHA,1094,2024
35909567-HELOISA LEMENHE MARASCA PROFESSORA,1081.6000000000001,2024
35909610-ELISEO MARSON PROFESSOR,1186.086956521739,2024
35909798-MARIA APARECIDA PINTO DE ABREU MAGNO PROFESSORA,1165.1282051282055,2024
35909816-ESCOLA ESTADUAL DEPUTADO EMILIO JUSTO,1176.8421052631577,2024
35909828-JULIO PARDO COUTO PROFESSOR,1116.6666666666667,2024
35909836-VILA TUPI,1179.2592592592591,2024
35909865-JOSE DE ALMEIDA PINHEIRO JUNIOR PROFESSOR,1316.9230769230769,2024
35909877-JOAQUIM LOPES LEAO PASTOR,1185.4545454545455,2024
35909907-ALBERTO AUGUSTO PASTOR,1160,2024
35909919-ANGELO BARROS DE ARAUJO,1053.3333333333333,2024
35910036-INAH LOPES DE OLIVEIRA MACEDO PROFA,1146,2024
35910077-JOAO BAPTISTA DO AMARAL VASCONCELLOS PROFESSOR,1113.3333333333333,2024
35910107-MARIA APARECIDA FERNANDES LEITE PROFA,1124,2024
35910181-MARIO MARTINS PEREIRA,1108.5714285714284,2024
35910193-VERA LUCIA TORRES RODRIGUES AFFONSO PROFESSORA,1228.5714285714287,2024
35910200-FARID EID,1210.0000000000002,2024
35910223-RIOLANDO CANNO PROFESSOR,1326.7924528301885,2024
35910259-MARIA VERA LOMBARDI SIQUEIRA PROFA,1259.3103448275861,2024
35910272-MARIA REGINA MACHADO DE CASTRO GUIMARAES PROFA,1121.6,2024
35910284-SERGIO PAULO MUNIZ PIMENTA CAPITAO,1156,2024
35910302-HELIOS HEBER LINO PROFESSOR,1087.7777777777778,2024
35910375-ANA MARIA DE CARVALHO PEREIRA,1316.25,2024
35910387-FERNANDO ALUISO CORREA PROF,1086.1538461538462,2024
35910454-MARIA SOARES SANTOS PROFESSORA,1150.0000000000002,2024
35910485-AMADOR AGUIAR,1279.9999999999998,2024
35910521-ARTHUR RICCI MONSENHOR DOUTOR,1187,2024
35910533-ORLANDO MAURICIO ZAMBOTTO,1176.9999999999998,2024
35910557-EVONIO MARQUES PROF,1160,2024
35910570-VILA SAO JOAQUIM II,1150.6976744186045,2024
35910594-VICTOR GERALDO SIMONSEN,1125,2024
35910636-BENEDITO APARECIDO TAVARES PROF,1071.7647058823529,2024
35910685-ANTONIO BALDUSCO PREFEITO,1082.6666666666665,2024
35910715-EDE WILSON GONZAGA PROFESSOR,1177.6470588235295,2024
35910764-CLARICE DE MAGALHAES CASTRO PROFESSORA,1257.560975609756,2024
35910797-TITO LIVIO FERREIRA PROFESSOR,1171.1111111111111,2024
35910818-ETEC DE SAO PAULO,1504.1134751773047,2024
35910831-GERALDINO DOS SANTOS DEPUTADO,1072,2024
35910892-ETEC DOUTOR ADAIL NUNES DA SILVA,1360.4301075268816,2024
35910909-ETEC DEPUTADO SALIM SEDEH,1416.25,2024
35910934-ETEC DOUTOR JOSE LUIZ VIANA COUTINHO,1367.9012345679012,2024
35910995-OLINDA LEITE SINISGALLI PROFESSORA,1168.8888888888889,2024
35911008-URBANO DE OLIVEIRA PINTO REV,1322.1052631578948,2024
35911069-DINAH DE MORAES E SEIXAS PROFESSORA,1117.2413793103447,2024
35911112-LAVINIA RIBEIRO ARANHA PROFESSORA,1152.9411764705881,2024
35911124-BENEDITO FLORES DE AZEVEDO,1283.0769230769233,2024
35911331-JARDIM SAO JOAO,1147.5862068965514,2024
35911343-VITALINO BERNINI PADRE PROFESSOR,1065.4545454545455,2024
35911392-JOAQUIM DE MOURA CANDELARIA PROFESSOR,1295.833333333333,2024
35912086-ROMEU ALBERTI DOM,1238,2024
35912098-EDDA CARDOZO DE SOUZA MARCUSSI,1174.1176470588234,2024
35912268-IRINEU MONTEIRO DE PINHO REV,1190.5882352941176,2024
35912293-NEMESIO CANDIDO GOMES,1156.1904761904764,2024
35912300-JOSE OLYMPIO PEREIRA FILHO,1188.0701754385964,2024
35912311-MAURICIO ALVES BRAZ VEREADOR,1120,2024
35912323-JOAQUIM GONCALVES FERREIRA DA SILVA,1170,2024
35912347-ROSARIA ISOLINA DE MORAES DONA,1163.90243902439,2024
35912384-MERCEDES VALENTINA GIANNOCARIO PROFESSORA,1080,2024
35912585-MARIA APPARECIDA NIGRO GAVA PROFESSORA,1152.3809523809523,2024
35912682-NEUSA DEMETRIO PROFESSORA,1124.081632653061,2024
35912712-JOSE ANTONIO COUTINHO CONDINO PROFESSOR,1173.8461538461538,2024
35912864-SILES COLI PROFESSOR,1113.6842105263158,2024
35912888-INALDO MANTA DESPORTISTA,1180.8000000000002,2024
35912897-CLELIA DE BARROS LEITE DA SILVA PROFESSORA,1079.9999999999998,2024
35912906-MARIA ODETTE DA SILVEIRA LEITE FRATTINI PROFESSORA,1256.8421052631579,2024
35913017-CARMELA CHIARA GINEFRA PROFESSORA,953.33333333333337,2024
35913157-ROMANA DE OLIVEIRA SALLES CUNHA PROFA,1096,2024
35913340-JOSE LOPES VEREADOR,1045.3333333333333,2024
35913418-PAULO EDUARDO OLINTHO REHDER JORNALISTA,1141.5384615384617,2024
35913424-ELIANA FISCHER BAMBI DELFINO PINTO PROFESSORA,1226.6666666666665,2024
35913443-JOSE DE BARROS MARTINS EDITOR,1060,2024
35913736-ORLANDO DA COSTA TELLES,1061.8181818181818,2024
35913807-OMAR DAIBERT REVERENDO,1174.7368421052629,2024
35913820-FRANCISCO VOCCIO,1236.8421052631579,2024
35913832-MARIA APARECIDA FELIX PORTO PROFESSORA,1297.2413793103447,2024
35913868-LUIZA MARIA BERNARDES NORY PROFESSORA,1125,2024
35913923-PAULO LUIZ DECOURT PROFESSOR,1251.4285714285716,2024
35913984-ANTONIO MOBILI PADRE,1150.7692307692307,2024
35913996-ANNA CALVO DE GODOY PROFESSORA,1129.6000000000004,2024
35914009-JOANA DE AGUIRRE MARINS PEIXOTO PROFESSORA,1149,2024
35914198-AMELIA LOPES ANDERS PROFA,1068.5714285714287,2024
35914356-BASILIO RODRIGUES DA SILVA PROFESSOR,1249.3333333333333,2024
35914411-DARCY FEDERICI PACHECO PROFESSOR,1062.8571428571427,2024
35914459-MARGARIDA MAIA DE ALMEIDA VIEIRA PROFESSORA,1080.0000000000002,2024
35914460-MIGUEL PISTILLI,1147,2024
35914514-OTILIA DE PAULA LEITE PROFA,1069.5652173913045,2024
35914587-BAIRRO CARMO MESSIAS,1062.2222222222222,2024
35914629-GENEZIA IZABEL CARDOSO MENCACCI PROFESSORA,1111.4285714285713,2024
35914630-JORGE MADUREIRA PROFESSOR,1140,2024
35914691-LIVIO XAVIER,1114.2857142857138,2024
35914708-ARACI ZEBRAL TEIXEIRA,1100,2024
35914721-ZIPORA RUBINSTEIN PROFESSORA,1300,2024
35914733-FLAVIO LA SELVA PROFESSOR,1195.6756756756758,2024
35914757-MARIA CELIA FALCAO RODRIGUES PROFESSORA,1148.3333333333333,2024
35914769-MIQUELINA PEDROSO MAGNANI PROFESSORA,1192,2024
35914782-DONIZETTI APARECIDO LEITE PROFESSOR,1139.4871794871794,2024
35914800-ADALBERTO MECCA SAMPAIO PROFESSOR,1132.0000000000002,2024
35914897-FRANCISCO DE ASSIS,1202.1621621621623,2024
35914927-DORIVALDO DAMM PROFESSOR,1004.2105263157895,2024
35914988-ORLANDO PEREZ PROFESSOR,1162.7586206896551,2024
35914997-ATTILIA PRADO MARGARIDO,1228.5714285714284,2024
35915002-LUIZ MARCARI,999.99999999999989,2024
35915233-BUENO DE AZEVEDO FILHO PROF,1086.6666666666667,2024
35915269-CONDOMINIO RESIDENCIAL VILLAGE,1194.6666666666667,2024
35915497-RICARDO SAMPAIO CARDOSO JUDOCA,1233.8461538461538,2024
35915592-HUGO PENTEADO TEIXEIRA,1192,2024
35915609-PROFESSOR MARCIO BORGES MACHADO,1189.0909090909092,2024
35915671-HERMINIA DE ANDRADE PFUHL NEVES PROFESSORA,1236,2024
35915683-ZILDA ARNS NEUMANN,1146.2857142857142,2024
35915725-JACQUES ORLANDO CAMINHA D AVILA REVERENDO,1213.1506849315069,2024
35915749-JOSE MARCATO,1211.1764705882354,2024
35915750-CELIO LUIZ NEGRINI PROFESSOR,1056.6666666666667,2024
35915804-ETEC PROFESSOR MARCOS UCHOAS DOS SANTOS PENCHEL,1254.6938775510205,2024
35915865-ETEC AMIM JUNDI,1371.3821138211381,2024
35915944-ALBERTO VELLONE PADRE,1283.4285714285718,2024
35916024-ALTIMIRA PINKE PROFESSORA,1159.9999999999998,2024
35916110-MARIA PIA SILVA CASTRO PROFA,1324,2024
35916262-ELOYNA SALGADO RIBEIRO PROFESSORA,1011.4285714285712,2024
35916432-FERNANDO GUEDES DE MORAES PROF,1182,2024
35916473-JARDIM PRIMAVERA,1188.5714285714284,2024
35916493-JULIO DE CARVALHO BARATA,1088,2024
35916523-EDER BERNARDES DOS SANTOS SOLDADO PM,1108.2352941176468,2024
35916559-JOVIANO SATLER DE LIMA PROFESSOR,1138.6666666666667,2024
35916584-PARQUE PIRATININGA,1336.9230769230767,2024
35916699-MIGUEL PIRES GODINHO,1403.6363636363637,2024
35916729-GUSTAVO BARROSO,1070.5882352941176,2024
35916730-BRENNO ROSSI MAESTRO,1329.4444444444443,2024
35916742-SIMAO MATHIAS PROFESSOR,1266.8852459016396,2024
35916791-AFIZ GEBARA DOUTOR,1187.7272727272727,2024
35916857-CONJUNTO HABITACIONAL BAIRRO DOS PIMENTAS II,1176.6666666666667,2024
35916869-LENITA CORREA CAMARGO PROFA,1220.4651162790697,2024
35917000-CASEMIRO POFFO PROFESSOR,1241.4814814814815,2024
35917102-DOMINGOS MILANO,1109.655172413793,2024
35917266-XENOFONTE STRABAO DE CASTRO PROFESSOR,1335.3846153846155,2024
35917382-PAULINA MADRE,1152.9411764705883,2024
35917503-MARLENE ADUA FORTUNATO PROFESSORA,1204,2024
35917515-MARIA REGINA DEMARCHI FANANI,1177.7777777777783,2024
35917552-HEDY MADALENA BOCCHI PROFESSORA,1168.1250000000002,2024
35917588-MARIA DE LOURDES NASCIMENTO GUERREIRO PROFESSORA,1120,2024
35917643-GERACINA DE MENEZES SANCHES PROFESSORA,1135,2024
35917746-JOSE DINI,1207.2727272727273,2024
35917761-ALBERTO FIERZ,1208.75,2024
35917783-ANTONIO SPROESSER PROFESSOR,1106.9090909090908,2024
35917898-JOAO CHIARINI DOUTOR PROFESSOR,1270,2024
35917916-ZITA DE GODOY CAMARGO PROFESSORA,1100.0000000000002,2024
35917965-ANTONIO ZANLUCHI PROFESSOR,1080,2024
35917977-LENY BARROS DA SILVA PROFA,1124.8,2024
35918337-CELSO ABBADE MOURAO,1063.3333333333333,2024
35918349-SEBASTIAO ALMEIDA OLIVEIRA,1305.4545454545453,2024
35918362-HILDA ROCHA PINTO PROFA,1180,2024
35918581-DOLORES ANTUNES DA SILVA,1208.3333333333333,2024
35918593-ANA CECILIA MARTINS PROFESSORA,1230.7692307692309,2024
35918623-ELIANE APARECIDA DANTAS DA SILVA PROFESSORA,1174.1176470588234,2024
35918659-ASA BRANCA DA SERRA,1268.1481481481483,2024
35918763-ROQUE SAVIOLI,1129.2307692307693,2024
35918787-WILMAR SOARES DA SILVA,1236.1904761904761,2024
35918799-SILVIA APARECIDA DOS SANTOS PROFESSORA,1233.9622641509434,2024
35918805-LEONOR MENDES DE BARROS,1224.1269841269846,2024
35918829-JOSE MARIA PEREZ FERREIRA PROFESSOR,1161.35593220339,2024
35918908-MARIA TERESA DO ESPIRITO SANTO,1112,2024
35919056-MARCIA APARECIDA DA SILVA FARIA RIES PROFESSORA,1406.3414634146341,2024
35919068-ANTONIO DE OLIVEIRA GODINHO PADRE,1177.7777777777776,2024
35919111-JOANA HELENA DE CASTILHO MARQUES PROFESSORA,1141.3333333333333,2024
35919299-MARCOS ALEXANDRE SODRE PROFESSOR,1205.2631578947369,2024
35919305-DUILIO MAZIERO,1173.3333333333333,2024
35919317-ARMANDO FALCONE PROFESSOR,1167.6923076923076,2024
35919330-JURACY NEVES DE MELLO FERRACCIU PROFESSOR,1315.8620689655172,2024
35919354-VICENTE LUIS GROSSO,1145.1428571428573,2024
35919366-BAIRRO JAGUARI,1229.090909090909,2024
35919378-RECREIO ALVORADA,1288,2024
35919433-MARIA VIRGINIA MANSUR BIAGI PROFESSORA,1137.1428571428569,2024
35919470-SEBASTIAO FRANCISCO FERRAZ DE ARRUDA PROF,1148.5714285714284,2024
35919688-SONIA MARIA VENTURELLI PROFESSORA,1091.4285714285716,2024
35919697-MARIA NIVEA COSTA PINTO FREITAS PROFA,1177.1428571428573,2024
35919724-ZILAH FERREIRA VIAGI PASSARELLI DE CAMPOS PROFESSORA,1180.487804878049,2024
35919767-ARRECIERES NATALI,1174.5454545454543,2024
35919913-MARCO ANTONIO MENCACCI PROFESSOR,1072.7272727272727,2024
35919925-DIONYSIO VIEIRA PROFESSOR,1101.9354838709678,2024
35919986-JOSE ANTONIO DE AFFONSECA ROGE FERREIRA,1123.4285714285713,2024
35920083-ANNUNZIATTA LEONILDA VIRGINELLI PRADO PROFESSORA,1269.9999999999998,2024
35920113-MARGARIDA PAROLI SOARES PROFESSORA,1108,2024
35920204-BAIRRO VERAVA,1198,2024
35920228-RAFAEL ORSI FILHO PROFESSOR,1388.8000000000002,2024
35920236-ANTONIO VIEIRA CAMPOS,1111.3513513513515,2024
