codigo_inep,nome_escola,tipo_escola
17054079,UPERIMM INSTITUTO DE ENSINO LTDA,Privada
17054796,ESCOLA FAMILIA AGRICOLA DO BICO DO PAPAGAIO PADRE JOSIMO,Pública
17055059,IFTO - CAMPUS DIANOPOLIS,Pública
17055539,COLEGIO NABLA E VESTIBULARES,Privada
17055571,IFTO - CAMPUS COLINAS DO TOCANTINS,Pública
17055580,IFTO - CAMPUS AVANCADO FORMOSO DO ARAGUAIA,Pública
17055741,COLEGIO INTELECTUS,Privada
17055857,COLEGIO ESTADUAL FAMILIA AGRICOLA JOSE PORFIRIO DE SOUZA,Pública
17055962,COLEGIO PRESBITERIANO MACKENZIE PALMAS,Privada
17056420,COLEGIO DOM BOSCO TAQUARALTO,Privada
17056438,ESCOLA ESTADUAL PROFESSORA ELIZANGELA GLORIA CARDOSO,Pública
17056446,COLEGIO OLIMPO PALMAS INTEGRAL,Privada
17056489,COLEGIO INVICTOS,Privada
17056527,COLEGIO INTERACAO VOZES ATIVAS UNIDADE II,Privada
17056586,CENTRO EDUCACIONAL NJC,Privada
17056691,ESCOLA ESTADUAL JOSE DOMINGOS CARVALHO BARBOSA,Pública
17056942,INSTITUTO TOCANTINENSE DE EDUCACAO SUPERIOR E PESQUISA LTDA,Privada
17057175,REDE DE ENSINO PROPOSITO-REP,Privada
17072026,CENTRO DE ATIVIDADE DO TRABALHADOR,Privada
17082803,COLEGIO SAO GERALDO,Privada
17087813,IFTO - CAMPUS PARAISO DO TOCANTINS,Pública
17093830,COLEGIO ESTADUAL DULCE COELHO DE SOUSA,Pública
17122805,COLEGIO MILITAR DO ESTADO DO TOCANTINS - DIACONIZIO BEZERRA DA SILVA,Pública
17125804,ESCOLA ARTE DE CRESCER,Privada
21000034,CENTRO EDUCA MAIS PROFESSOR AQUILES BATISTA VIEIRA,Pública
21001898,CENTRO DE ENSINO AMADO JOAQUIM,Pública
21001901,CENTRO DE ENSINO CRISTINO PIMENTA,Pública
21003130,CENTRO EDUCA MAIS ANICETO CANTANHEDE,Pública
21003173,CENTRO DE ENSINO MANOEL BECKMAN,Pública
21003947,CENTRO DE ENSINO PAULO CORDEIRO FILHO,Pública
21004013,CENTRO EDUCA MAIS DR DEUSDETH CORTEZ VIEIRA DA SILVA,Pública
21004447,CENTRO DE ENSINO PEDRO NEIVA DE SANTANA,Pública
21004455,CENTRO DE ENSINO JOSE RIBAMAR EWERTON,Pública
21004528,CENTRO DE ENSINO GERVASIO PROTASIO DOS SANTOS,Pública
21005680,CENTRO DE ENSINO PROFESSORA JOANA BATISTA DIAS,Pública
21005990,CENTRO DE ENSINO RAIMUNDO RODRIGUES,Pública
21006032,CENTRO DE ENSINO NOSSA SENHORA DA ASSUNCAO,Pública
21007357,CENTRO DE ENSINO EUCLIDES RIBEIRO,Pública
21007365,CENTRO DE EDUCACAO QUILOMBOLA EPITACIO AZEVEDO FLOR,Pública
21007373,CENTRO DE EDUCACAO QUILOMBOLA BENEDITO FONTES,Pública
21007446,CENTRO DE ENSINO ERASMO DIAS,Pública
21007454,CENTRO EDUCA MAIS DR LUIZ SERGIO CABRAL BARRETO,Pública
21008299,CENTRO EDUCA MAIS PIRES COLLINS,Pública
21008388,CENTRO DE ENSINO VITORIO SILVA,Pública
21008396,CENTRO DE ENSINO PROFESSOR ROBSON CAMPOS MARTINS,Pública
21008574,CENTRO DE ENSINO JOAQUIM AROSO,Pública
21008604,CENTRO DE ENSINO PROFESSOR MACHADINHO,Pública
21008680,CENTRO EDUCA MAIS DOMINGOS VIEIRA FILHO,Pública
21008728,CENTRO EDUCA MAIS CIDADE DE SAO JOSE DE RIBAMAR,Pública
21009473,CENTRO EDUCA MAIS SALUSTIANO TRINDADE,Pública
21009686,CENTRO DE ENSINO DR TARQUINIO LOPES FILHO,Pública
21009694,COLEGIO MILITAR 2 DE JULHO UNIDADE XIII,Pública
21009716,CENTRO EDUCA MAIS RIBEIRO DO AMARAL,Pública
21009783,CENTRO DE ENSINO ANJO DA GUARDA,Pública
21009805,CENTRO DE ENSINO BERNARDO COELHO DE ALMEIDA,Pública
21009848,CENTRO DE ENSINO LICEU MARANHENSE,Pública
21009864,CENTRO EDUCA MAIS COELHO NETO,Pública
21009872,INSTITUTO ESTADUAL DE EDUCACAO CIENCIA E TECNOLOGIA DO MA - IEMA PLENO SAO LUIS GONCALVES DIAS,Pública
21009902,CENTRO EDUCACIONAL MONTESSORIANO REINO INFANTIL,Privada
21010064,UPAON EDUCACIONAL LTDA,Privada
21010102,CENTRO EDUCA MAIS CIDADE OPERARIA II,Pública
21010200,COLEGIO ADVENTISTA DE SAO LUIS,Privada
21010250,COLEGIO BATISTA DANIEL DE LA TOUCHE,Privada
21010331,COLEGIO DOM BOSCO LTDA,Privada
21011052,COLEGIO SANTA TERESA,Privada
21011125,INSTITUTO ESTADUAL DE EDUCACAO CIENCIA E TECNOLOGIA DO MA SAO LUIS - BARJONAS LOBAO,Pública
21011133,CENTRO EDUCA MAIS JOAO FRANCISCO LISBOA,Pública
21013837,AEVSLM COLEGIO SAO VICENTE DE PAULO,Privada
21013926,INSTITUTO ESTADUAL DE EDUCACAO CIENCIA E TECNOLOGIA DO MA - IEMA PLENO SAO LUIS BACELAR PORTELA,Pública
21014833,ESCOLA DE EDUCACAO BASICA E PROFISSIONAL FUNDACAO BRADESCO,Privada
21015023,CENTRO EDUCA MAIS PROFESSORA MARGARIDA PIRES LEAL,Pública
21016070,CENTRO DE ENSINO ESTADO DO RIO GRANDE DO NORTE,Pública
21016283,CENTRO EDUCA MAIS PADRE JOSE BRAULIO SOUSA AYRES,Pública
21016356,CENTRO DE ENSINO DR ANTONIO JORGE DINO,Pública
21016437,ESCOLA SESI SAO LUIS,Privada
21016631,CENTRO DE ENSINO PROFESSORA JANILDE SILVA DE AQUINO,Pública
21016682,CENTRO DE ENSINO GENERAL ARTUR CARVALHO,Pública
21016690,CENTRO DE ENSINO HUMBERTO DE CAMPOS,Pública
21016763,CENTRO DE ENSINO JACKSON LAGO,Pública
21016798,COLEGIO MILITAR 2 DE JULHO - ANEXO PIO XII,Pública
21016887,CENTRO DE ENSINO SOTERO DOS REIS,Pública
21016925,CENTRO DE ENSINO BARBOSA DE GODOIS,Pública
21016933,CENTRO DE ENSINO BENEDITO LEITE,Pública
21016950,CENTRO EDUCA MAIS PROFESSOR LUIZ ALVES FERREIRA,Pública
21017018,CENTRO DE ENSINO ODYLO COSTA FILHO,Pública
21017042,INSTITUTO ESTADUAL DE EDUCACAO CIENCIA E TECNOLOGIA DO MA -IEMA UNIDADAE PLENA -SAO LUIS SOUSANDRADE,Pública
21017093,CENTRO EDUCA MAIS ALMIRANTE TAMANDARE,Pública
21017107,CENTRO EDUCA MAIS ESTEFANIA ROSA DA SILVA,Pública
21017115,CENTRO DE ENSINO CIDADE OPERARIA I,Pública
21017123,CENTRO DE ENSINO SAO CRISTOVAO,Pública
21017140,CENTRO DE ENSINO SAO JOSE OPERARIO,Pública
21017190,CENTRO DE ENSINO VICENTE MAIA,Pública
21017212,CENTRO DE ENSINO PAULO FREIRE,Pública
21017239,CENTRO DE ENSINO RENATO ARCHER,Pública
21017484,UFMA - COLEGIO UNIVERSITARIO,Pública
21017506,COLEGIO SANTA FE,Privada
21017638,IFMA - CAMPUS SAO LUIS MARACANA,Pública
21019649,INSTITUTO ESTADUAL DE EDUCACAO CIENCIA E TECNOLOGIA DO MA - IEMA PLENO SAO LUIS RIO ANIL,Pública
21020698,CENTRO DE ENSINO ANTONIO RIBEIRO DA SILVA,Pública
21020825,CENTRO DE ENSINO PROFESSOR EZELBERTO MARTINS,Pública
21020833,CENTRO DE ENSINO DR FRANCISCO DE ASSIS XIMENES ARAGAO FILHO,Pública
21020949,CENTRO DE ENSINO JOAQUIM GOMES DE SOUSA,Pública
21021015,CENTRO DE ENSINO MANOEL BECKMAN,Pública
21021058,CENTRO DE ENSINO MARIA JOSE ARAGAO,Pública
21021171,CENTRO DE ENSINO PROFESSORA MARIA DO SOCORRO ALMEIDA,Pública
21021198,CENTRO EDUCA MAIS PROFESSORA MARIA PINHO,Pública
21021554,CENTRO EDUCA MAIS BARJONAS LOBAO,Pública
21021589,CENTRO DE ENSINO GOVERNADOR ARCHER,Pública
21021597,CENTRO DE ENSINO PROFESSOR JOAO PEREIRA MARTINS NETO,Pública
21021600,CENTRO DE ENSINO PROFESSOR JOSE DO NASCIMENTO MORAES,Pública
21021643,CENTRO EDUCA MAIS MENINO JESUS DE PRAGA,Pública
21021678,COLEGIO MILITAR 2 DE JULHO,Pública
21021708,CENTRO DE ENSINO JOAO EVANGELISTA SERRA DOS SANTOS,Pública
21021716,CENTRO DE ENSINO SANTA TERESA,Pública
21021848,CENTRO DE ENSINO MARIA FIRMINA DOS REIS,Pública
21021872,CENTRO EDUCA MAIS MARIA MONICA VALE,Pública
21021910,CENTRO DE ENSINO CIDADE DE SAO LUIS,Pública
21021929,CENTRO DE ENSINO CRUZEIRO DO SUL,Pública
21021953,COLEGIO MILITAR TIRADENTES I - SAO LUIS,Pública
21021961,CENTRO DE ENSINO ESTADO DO MATO GROSSO,Pública
21022089,CENTRO DE ENSINO JOSE JUSTINO PEREIRA,Pública
21022100,CENTRO DE ENSINO JOSUE MONTELLO,Pública
21022127,CENTRO EDUCA MAIS JULIO DE MESQUITA FILHO,Pública
21022135,CENTRO DE ENSINO JUVENCIO MATOS,Pública
21022186,CENTRO DE ENSINO PEDRO ALVARES CABRAL,Pública
21022208,CENTRO DE ENSINO PROFESSOR LUIS REGO,Pública
21022313,INSTITUTO ESTADUAL DE EDUC CIENCIA E TEC DO MA - IEMA UNIDADE VOCACIONAL INTEGRADA DO CAMPO VILA MA,Pública
21022330,CENTRO DE ENSINO CONEGO RIBAMAR CARVALHO,Pública
21022356,CENTRO DE ENSINO DR GERALDO MELO,Pública
21022364,CENTRO EDUCA MAIS DESEMBARGADOR EMESIO DARIO DE ARAUJO,Pública
21022372,INSTITUTO ESTADUAL DE EDUC CIENCIA E TECNOLOGIA DO MA - IEMA UNIDADE VOCACIONAL ESTADO DO CEARA,Pública
21022399,CENTRO DE ENSINO HAYDEE CHAVES,Pública
21022437,CENTRO DE ENSINO VIRIATO CORREA,Pública
21022453,CENTRO DE ENSINO COELHO NETO - TURU,Pública
21022461,INSTITUTO ESTADUAL DE EDUCACAO CIENCIA E TECNOLOGIA DO MA - IEMA UNIDADE PLENA DESEMBARGADOR SARNEY,Pública
21022526,CENTRO DE ENSINO LUCIA CHAVES,Pública
21022585,CENTRO DE ENSINO RENASCENCA,Pública
21022607,CENTRO DE ENSINO SALIM BRAID,Pública
21022623,CENTRO EDUCA MAIS Y BACANGA,Pública
21022950,CENTRO EDUCA MAIS ESTADO DO ACRE,Pública
21024154,CENTRO DE ENSINO ANA FLAVIA PEREIRA DA SILVA,Pública
21025649,CENTRO DE ENSINO AMERICA CENTRAL,Pública
21025673,CENTRO DE ENSINO SOTERO DOS REIS,Pública
21026203,CENTRO DE ENSINO SENADOR VITORINO FREIRE,Pública
21026211,CENTRO EDUCA MAIS RAIMUNDO JOAO SALDANHA,Pública
21027005,CENTRO DE ENSINO MONSENHOR LUIS ALVES MADUREIRA,Pública
21027196,CENTRO DE ENSINO LUIZA SOUSA GOMES,Pública
21027269,CENTRO DE ENSINO ANILTON PEDROSO RAIOL,Pública
21027307,CENTRO DE ENSINO PROFESSOR JOAQUIM SANTOS,Pública
21027943,CENTRO EDUCA MAIS JOAO BATISTA DE CARVALHO,Pública
21027978,CENTRO DE ENSINO MONSENHOR DOURADO,Pública
21030375,CENTRO DE ENSINO JOAQUIM SOEIRO DE CARVALHO,Pública
21031509,CENTRO DE ENSINO HUMBERTO DE CAMPOS,Pública
21033218,CENTRO DE ENSINO RURAL DOS LOPES,Pública
21033285,CENTRO DE ENSINO MANOEL DIAS DE SOUSA,Pública
21035032,CENTRO DE ENSINO HENRIQUE ROCHA,Pública
21035067,CENTRO EDUCA MAIS OLINDINA DA COSTA NUNES FREIRE,Pública
21035083,CENTRO DE ENSINO LICEU TUTOIENSE,Pública
21035113,INSTITUTO ESTADUAL DE EDUCACAO CIENCIA E TECNOLOGIA DO MA - IEMA PLENO CASEMIRO DE ABREU - TUTOIA,Pública
21036314,CENTRO DE EDUCACAO QUILOMBOLA ANAJATUBENSE,Pública
21036322,CENTRO DE ENSINO NINA RODRIGUES,Pública
21037604,CENTRO EDUCA MAIS CIDADE DE ARARI,Pública
21037620,CENTRO DE ENSINO ARIMATEA CISNE,Pública
21037680,CENTRO DE ENSINO LEAO SANTOS,Pública
21038988,CENTRO EDUCA MAIS QUINCIO PINTO MUNIZ,Pública
21039810,CENTRO DE ENSINO PADRE ASTOLFO SERRA,Pública
21041504,CENTRO DE ENSINO DR GETULIO VARGAS,Pública
21042365,CENTRO DE ENSINO ESTADO DO RIO GRANDE DO SUL,Pública
21044015,CENTRO DE ENSINO SABINO BARROS,Pública
21044023,CENTRO DE ENSINO DR TANCREDO NEVES CEMA,Pública
21044066,CENTRO EDUCA MAIS DR JOSE JOAQUIM MARQUES,Pública
21044759,CENTRO DE ENSINO ARTUR TEIXEIRA DE CARVALHO,Pública
21044813,ASSOCIACAO COLEGIO PINHEIRENSE,Privada
21046069,ESCOLA DE EDUCACAO BASICA E PROFISSIONAL FUNDACAO BRADESCO,Privada
21046638,CENTRO DE ENSINO PROFESSOR RUBEM ALMEIDA,Pública
21046662,CENTRO EDUCA MAIS DOM UNGARELLI,Pública
21046719,CENTRO DE ENSINO JOSE DE ANCHIETA,Pública
21047006,CENTRO DE ENSINO ODORICO MENDES,Pública
21048215,CENTRO DE ENSINO DEPUTADO LUIS ROCHA,Pública
21048223,CENTRO EDUCA MAIS LEDA TAJRA,Pública
21048231,INSTITUTO ESTADUAL DE EDUCACAO CIENCIA E TECNOLOGIA DO MA - IEMA PLENO SANTA HELENA,Pública
21048282,CENTRO DE ENSINO DOM LUIS BRITO,Pública
21049351,CENTRO EDUCA MAIS DOM FRANCISCO,Pública
21049378,CENTRO EDUCA MAIS KIOLA COSTA,Pública
21050538,CENTRO DE ENSINO JOSE MARIA DE ARAUJO,Pública
21050554,CENTRO DE ENSINO ACRISIO FIGUEIREDO,Pública
21051763,CENTRO DE ENSINO DR JOSE AROUCHE,Pública
21051780,CENTRO DE ENSINO NOSSA SENHORA DA CONCEICAO,Pública
21053847,INSTITUTO ESTADUAL DE EDUCACAO CIENCIA E TECNOLOGIA DO MA - IEMA PLENO VIANA DOM HAMLETO DE ANGELIS,Pública
21053898,CENTRO EDUCA MAIS RAIMUNDO MARCELINO CAMPELO,Pública
21053960,CENTRO DE ENSINO BELA VISTA,Pública
21055750,INSTITUTO NOSSA SENHORA DE NAZARE,Privada
21055823,CENTRO EDUCA MAIS DR RAIMUNDO MAGNO ALVES DA SILVA,Pública
21055831,INSTITUTO ESTADUAL DE EDUCACAO CIENCIA E TECNOLOGIA DO MA - IEMA PLENO VITORIA DO MEARIM,Pública
21055882,CENTRO DE ENSINO PROFESSOR ANTENOR BOGEA,Pública
21057338,CENTRO DE ENSINO GETULIO VARGAS,Pública
21057362,CENTRO DE ENSINO PROFESSOR NEWTON NEVES,Pública
21059128,CENTRO DE ENSINO WADY FIQUENE CAIC,Pública
21059721,CENTRO DE ENSINO PROFESSOR JOAO PEREIRA MARTINS NETO,Pública
21060290,CENTRO EDUCA MAIS MAJOR ERICO GOMES BRAGA,Pública
21061181,CENTRO EDUCA MAIS PIRAPEMAS,Pública
21061190,CENTRO DE ENSINO RIBAMAR PINHEIRO,Pública
21063982,CENTRO DE ENSINO RAULINA SOUSA SILVA,Pública
21064024,CENTRO EDUCA MAIS ENSINO SANTOS DUMONT,Pública
21065802,CENTRO EDUCA MAIS DJALMA CRUZ,Pública
21067244,CENTRO DE ENSINO DR TARQUINIO LOPES FILHO,Pública
21068518,CENTRO DE ENSINO BENEDITA JORGE,Pública
21069026,CENTRO DE ENSINO ALMEIDA BRAGA,Pública
21071071,CENTRO DE ENSINO PAULO RAMOS,Pública
21071926,CENTRO DE ENSINO GONCALVES DIAS,Pública
21073252,CENTRO DE EDUCACAO ESCOLAR INDIGENA JANUARIA,Pública
21073805,CENTRO DE ENSINO PROFESSORA MARIA LUIZA RODRIGUES DE SOUSA,Pública
21073880,COLEGIO SAO FRANCISCO DE ASSIS,Privada
21075603,INSTITUTO EDUCACIONAL DEPUTADO WALDIR FILHO,Privada
21075662,CENTRO DE ENSINO CRISTOVAO COLOMBO,Pública
21075689,CENTRO EDUCA MAIS MAURA JORGE DE MELO,Pública
21075697,CENTRO DE ENSINO FREI GODOFREDO BAUERDICK,Pública
21076839,CENTRO EDUCA MAIS ROBERTO SARNEY,Pública
21077568,CENTRO DE ENSINO JERUSA DA SILVA RABELO,Pública
21077576,CENTRO EDUCA MAIS PROFESSOR JOAO CARDOSO CAMPOS,Pública
21077584,CENTRO DE ENSINO FRANCISCO DAS CHAGAS VASCONCELOS,Pública
21077720,CENTRO EDUCA MAIS POETA ANTONIO JOSE,Pública
21077762,CENTRO DE ENSINO BANDEIRA TRIBUZZI CAIC,Pública
21078319,ESCOLA HORAS ALEGRES,Privada
21078505,CENTRO DE ENSINO PROFESSORA LEUDA DA SILVA CABRAL,Pública
21078556,CENTRO DE ENSINO NEUSA DE CARVALHO BASTOS,Pública
21078564,CENTRO DE ENSINO JOSUE MONTELLO,Pública
21078572,CENTRO DE ENSINO PADRE CHAGAS,Pública
21081590,CENTRO DE ENSINO DR FERNANDO CASTRO,Pública
21081603,CENTRO EDUCA MAIS JOSE MARIANO MUNIZ,Pública
21081646,CENTRO DE ENSINO PROFESSOR VALMIR DA PAIXAO SANTOS,Pública
21081654,CENTRO DE ENSINO TRAVASSOS FURTADO,Pública
21083762,CENTRO DE ENSINO TEREZINHA ALVES ROCHA,Pública
21083789,CENTRO DE ENSINO MARIA ESPINDOLA DE ARAUJO SILVA,Pública
21083835,CENTRO DE ENSINO CLEOBETO DE OLIVEIRA MESQUITA,Pública
21085161,CENTRO DE ENSINO RUI BARBOSA,Pública
21088101,CENTRO DE ENSINO ANTONIO MACEDO DE ALMEIDA,Pública
21088110,INSTITUTO ESTADUAL DE EDUCACAO CIENCIA E TECNOLOGIA DO MA - IEMA PLENO ZE DOCA,Pública
21088144,CENTRO DE ENSINO PROFESSOR FRANCISCO DE ASSIS AMORIM DE ARAUJO,Pública
21088179,CENTRO DE ENSINO PROFESSORA NORMA SUELY MENDES,Pública
21088276,CENTRO DE ENSINO DOM MARCELINO BICEGO,Pública
21090009,ESCOLA DIVINO MESTRE,Privada
21090262,CENTRO DE ENSINO JOSE NEVES DE OLIVEIRA,Pública
21090289,CENTRO DE ENSINO PROFESSOR ANTONIO CARLOS BECKMAN,Pública
21092273,CENTRO DE ENSINO PADRE JOAO BATISTA TEIXEIRA,Pública
21092346,COLEGIO MILITAR TIRADENTES II - IMPERATRIZ,Pública
21092354,INSTITUTO ESTADUAL DE EDUCACAO CIENCIA E TECNOLOGIA DO MARANHAO - IEMA PLENO IMPERATRIZ,Pública
21092362,IFMA - CAMPUS IMPERATRIZ,Pública
21092370,CENTRO DE ENSINO GRACA ARANHA,Pública
21092389,CENTRO DE ENSINO AMARAL RAPOSO,Pública
21092419,COLEGIO ADVENTISTA DE IMPERATRIZ,Privada
21092680,COLEGIO SANTA LUZIA,Privada
21092699,CENTRO DE ENSINO DORGIVAL PINHEIRO DE SOUSA,Pública
21092710,CENTRO DE ENSINO RAIMUNDO SOARES DA CUNHA,Pública
21092729,CENTRO DE ENSINO ISAURA AMORIM,Pública
21092761,COMPLEXO EDUCACIONAL DOM BOSCO,Privada
21092770,CENTRO DE ENSINO FRANCISCO ALVES II,Pública
21092842,ESCOLA ARTE DE EDUCAR E CEB,Privada
21093040,CE BALAO MAGICO,Privada
21093130,ESCOLA SESI IMPERATRIZ,Privada
21093350,CENTRO EDUCA MAIS CAMINHO DO FUTURO,Pública
21093660,CENTRO DE ENSINO DELAHE FIQUENE,Pública
21093733,CENTRO DE ENSINO PROFESSOR EDINAN MORAES,Pública
21095450,CENTRO EDUCA MAIS TANCREDO DE ALMEIDA NEVES,Pública
21095515,CENTRO DE ENSINO UNIAO,Pública
21095523,CENTRO DE ENSINO URBANO ROCHA,Pública
21095531,CENTRO DE ENSINO VESPASIANO RAMOS,Pública
21095752,ESCOLA SANTA TERESINHA,Privada
21095981,CENTRO EDUCA MAIS NASCIMENTO DE MORAES,Pública
21095990,CENTRO DE ENSINO FRANCISCO FIIM,Pública
21096007,CENTRO DE ENSINO VICENTE YANEZ PINZON,Pública
21096058,CENTRO DE ENSINO GOVERNADOR ARCHER,Pública
21096112,CENTRO EDUCA MAIS MOURAO RANGEL,Pública
21096120,CENTRO DE ENSINO ESTADO DE GOIAS,Pública
21096147,CENTRO DE ENSINO NOVA VITORIA,Pública
21096163,CENTRO DE ENSINO SALOMAO CURY-RAD,Pública
21097682,CENTRO EDUCA MAS RIO AMAZONAS,Pública
21097747,CENTRO DE ENSINO HENRIQUE DE LA ROQUE,Pública
21099049,CENTRO DE ENSINO PARSONDAS DE CARVALHO,Pública
21099111,CENTRO DE ENSINO PROFESSOR JUAREZ GOMES,Pública
21099855,CENTRO EDUCA MAIS ESTADO DO CEARA,Pública
21099979,CENTRO DE ENSINO MANOEL CAMPOS SOUSA,Pública
21100560,COLEGIO MILITAR TIRADENTES III - BACABAL,Pública
21101523,CENTRO EDUCA MAIS PROFESSORA ISABEL CASTRO VIANA,Pública
21102740,CENTRO DE ENSINO JOAO ALMEIDA,Pública
21102759,CENTRO DE ENSINO ANTONIO CORREA,Pública
21103321,CENTRO DE ENSINO CHAGAS COSTA,Pública
21103402,CENTRO DE ENSINO ELEUTERIO ROCHA,Pública
21104140,CENTRO DE ENSINO JOSE MALAQUIAS,Pública
21104220,CENTRO DE ENSINO HOSANO GOMES FERREIRA,Pública
21104832,CENTRO DE ENSINO ARTUR LINHARES,Pública
21104840,CENTRO EDUCA MAIS JOHN KENNEDY,Pública
21105383,CENTRO DE ENSINO NEWTON BELLO,Pública
21105901,CENTRO DE ENSINO JOSE DE MATOS OLIVEIRA,Pública
21106037,COLEGIO SAO FRANCISCO,Privada
21106061,COL BATISTA ELEUTERIO ROCHA,Privada
21107157,CENTRO EDUCA MAIS OLINDINA NUNES FREIRE,Pública
21107203,CENTRO DE ENSINO NEWTON BELLO,Pública
21107246,CENTRO DE ENSINO OSCAR GALVAO,Pública
21108269,CENTRO DE ENSINO ESTADO DE SERGIPE,Pública
21108285,CENTRO EDUCA MAIS JANSEN VELOSO,Pública
21109184,CENTRO DE ENSINO JOAQUIM SALVIANO,Pública
21110069,CENTRO EDUCA MAIS DR GENESIO REGO,Pública
21111561,CENTRO DE ENSINO NAZARE RAMOS,Pública
21112398,CENTRO DE ENSINO ALVES CARDOSO,Pública
21112401,CENTRO EDUCA MAIS SAO JOSE,Pública
21112410,CENTRO DE ENSINO LUIS AUGUSTO BARROS,Pública
21114200,CENTRO DE ENSINO FELIPE DE BARROS LIMA,Pública
21114218,CENTRO EDUCA MAIS BEM ONY GOMES,Pública
21118582,CENTRO DE ENSINO ARDALIAO AMERICO PIRES,Pública
21118590,CENTRO EDUCA MAIS DOM MARCELINO DE MILAO,Pública
21118604,CENTRO DE ENSINO PIO XI,Pública
21118655,CENTRO DE ENSINO LIVINO DE SOUZA REZENDE,Pública
21118841,CENTRO DE ENSINO NICOLAU DINO,Pública
21122334,CENTRO EDUCA MAIS PROFESSOR DIMAS SIMAS LIMA,Pública
21122342,CENTRO EDUCA MAIS AMARAL RAPOSO,Pública
21122369,CENTRO DE ENSINO URBANO SANTOS,Pública
21123012,CENTRO DE ENSINO DR NEWTON BELLO,Pública
21124639,CENTRO DE ENSINO PARSONDAS DE CARVALHO,Pública
21126577,CENTRO EDUCA MAIS ISAAC MARTINS,Pública
21126593,CENTRO DE ENSINO JOSE PINHEIRO COELHO,Pública
21126607,CENTRO EDUCA MAIS ESTADO DO MARANHAO,Pública
21127328,CENTRO EDUCA MAIS ANA ISABEL TAVARES,Pública
21127336,CENTRO DE ENSINO GOVERNADOR LUIS ROCHA,Pública
21127646,CENTRO DE ENSINO ESTADO DO RIO DE JANEIRO,Pública
21128871,CENTRO DE ENSINO SULAMITA LUCIO DO NASCIMENTO,Pública
21129282,CENTRO DE ENSINO DEPUTADO PIRES SABOIA,Pública
21129991,CENTRO DE ENSINO DIAS CARNEIRO,Pública
21130485,CENTRO DE ENSINO HUMBERTO DE CAMPOS,Pública
21131384,CENTRO DE ENSINO DARCY VARGAS,Pública
21131422,CENTRO DE ENSINO PADRE ANCHIETA,Pública
21131899,CENTRO EDUCA MAIS DEPUTADO LUIS ROCHA,Pública
21131970,CENTRO DE ENSINO HORACIO ALVES DE ANDRADE,Pública
21134200,CENTRO EDUCA MAIS LUIS VIANA,Pública
21134219,CENTRO EDUCA MAIS VEREADORA NEIDE COSTA,Pública
21134227,CENTRO DE ENSINO JOSE VIEIRA DA SILVA,Pública
21134235,CENTRO DE ENSINO HUMBERTO DE CAMPOS,Pública
21136262,CENTRO EDUCA MAIS DEBORA CORREIA LIMA,Pública
21136289,CENTRO DE ENSINO DR HENRIQUE COUTO,Pública
21136904,CENTRO DE ENSINO DEPUTADO JULIO PIRES MONTELES,Pública
21136971,COLEGIO IMACULADA CONCEICAO LTDA,Privada
21138141,CENTRO DE ENSINO FRANCISCO MACATRAO,Pública
21138192,CENTRO EDUCA MAIS CANDIDO MENDES,Pública
21138249,CENTRO EDUCA MAIS MARIA LUIZA NOVAES VIANA,Pública
21139652,CENTRO EDUCA MAIS RAIMUNDO ARAUJO,Pública
21141908,ESCOLA O PEQUENO PRINCIPE,Privada
21142513,CENTRO DE ENSINO DR PAULO RAMOS,Pública
21143129,CENTRO DE ENSINO OLIVEIRA ROMA,Pública
21143927,CENTRO DE ENSINO PROFESSOR LUIZ PINHO RODRIGUES,Pública
21144028,EC STA MARIA BERTILLA,Privada
21145342,CENTRO DE ENSINO ESTER FLORA DE ARAUJO,Pública
21145377,CENTRO DE ENSINO CEJA LUCIA BAYMA,Pública
21145520,CENTRO DE ENSINO LUZENIR MATTA ROMA,Pública
21148759,CENTRO DE ENSINO COLARES MOREIRA,Pública
21148910,CENTRO DE ENSINO RENE BAYMA,Pública
21148953,CENTRO DE ENSINO LUIZ MONTENEGRO TAVARES,Pública
21148996,COLEGIO DIOCESANO DE COROATA,Privada
21150311,CENTRO DE ENSINO CLODOMIR MILET,Pública
21150320,CENTRO EDUCA MAIS ENGENHEIRO ROBERTO CUNHA,Pública
21150338,CENTRO DE ENSINO JOAO LISBOA,Pública
21150354,CENTRO DE ENSINO JOSE RIBAMAR MARAO,Pública
21150362,CENTRO DE ENSINO OLEGARIO TAVARES DA SILVA,Pública
21150435,CENTRO DE ENSINO MARIA JOSE DIAS TROVAO,Pública
21150443,CENTRO EDUCA MAIS HERMANO JOSE LEOPOLDINO FILHO,Pública
21150508,CENTRO DE ENSINO JOAO MOHANA,Pública
21151482,CENTRO DE ENSINO NEWTON NEVES,Pública
21151520,CENTRO EDUCA MAIS PAULO FREIRE,Pública
21151806,CENTRO EDUCA MAIS ANALIZ BACELAR SILVA,Pública
21152900,CENTRO DE ENSINO TEOFILO DIAS,Pública
21152950,CENTRO DE ENSINO PROFESSOR ANTONIO NONATO SAMPAIO,Pública
21153914,CENTRO DE ENSINO JUSTINO SILVA BASTOS,Pública
21153922,CENTRO EDUCA MAIS CARLOS MAGNO DUQUE BACELAR,Pública
21154589,CENTRO DE ENSINO DR PAULO RAMOS,Pública
21154597,CENTRO EDUCA MAIS PROFESSOR LUIS VIANA,Pública
21154619,COL PRES KENNEDY,Privada
21155682,CENTRO DE ENSINO SENADOR CARVALHO GUIMARAES,Pública
